answer_id,prompt_id,category,category_label,length_level,expected_response_type,has_context,has_constraints,role,role_text,context_text,constraints_text,template_text,variable_values,prompt_text,model_name,model_version,answer_text,generated_at,response_time_sec
28f77625-97f0-4121-91e3-6f3f51c3893e,df1965a4-5d5a-40ff-9a02-3b27c557e9f2,testing,Тестирование,short,test_cases,1,0,python_developer,Ты Python-разработчик.,Нужно подготовить проверку для небольшой функции.,,"Составь тест-кейсы для функции:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Ты Python-разработчик.

Контекст: Нужно подготовить проверку для небольшой функции.

Составь тест-кейсы для функции:
def get_first_item(items):
 return items[0]

Ответ должен быть кратким.",yandexgpt-lite,latest,"```
test_cases = [
    {'input': ['a', 'b', 'c'], 'expected': 'a'},
    {'input': [1, 2, 3], 'expected': 1},
    {'input': [True, False], 'expected': True},
    {'input': [], 'expected': None}  # Проверка на пустой список
```",2026-04-25T17:56:11,1.5937
1ec7a0a1-1dc6-4d4c-9ab5-84ea51855f10,bab6077d-5c91-4687-ba12-0b2387873f8a,testing,Тестирование,short,tests,1,0,qa_engineer,Ты QA-инженер.,Это учебная задача по тестированию.,,"Напиши тесты для следующего кода:
{code}","{""code"": ""def normalize_name(name):\n    return name.strip().title()""}","Ты QA-инженер.

Контекст: Это учебная задача по тестированию.

Напиши тесты для следующего кода:
def normalize_name(name):
 return name.strip().title()

Ответ должен быть кратким.",yandexgpt-lite,latest,"```
# Тест 1: проверка на пустую строку
assert normalize_name("""") == """"

# Тест 2: проверка на строку с пробелами
assert normalize_name("" john doe "") == ""John Doe""

# Тест 3: проверка на строку с заглавной буквы
assert normalize_name(""John Doe"") == ""John Doe""

# Тест 4: проверка на строку с маленькой буквы
assert normalize_name(""john doe"") == ""John Doe""

# Тест 5: проверка на строку с цифрами и специальными символами
assert normalize_name(""john123!doe"") == ""John Doe""
```",2026-04-25T17:56:13,2.2076
eebde5e2-cf94-4776-a6af-c8cf51f6d064,2750f2ca-8ea5-41ef-9a45-ccc1e02e9f2a,testing,Тестирование,short,test_cases,1,0,computer_science_teacher,Ты преподаватель информатики.,Нужно подготовить проверку для небольшой функции.,,"Составь тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты преподаватель информатики.

Контекст: Нужно подготовить проверку для небольшой функции.

Составь тест-кейсы для функции:
def divide(a, b):
 return a / b

Ответ должен быть кратким.",yandexgpt-lite,latest,"1. `divide(10, 2)` — ожидаемый результат: `5`.
2. `divide(15, 3)` — ожидаемый результат: `5`.
3. `divide(0, 1)` — ожидаемый результат: `0`.
4. `divide(8, -2)` — ожидаемый результат: `-4`.
5. `divide(4.5, 1.5)` — ожидаемый результат: `3.0`.",2026-04-25T17:56:15,1.9566
edaebd49-937d-440e-8910-2d5f06e31140,83ad1f3e-6cc8-42b9-8693-24a14611633a,testing,Тестирование,short,test_cases,1,1,none,,Это учебная задача по тестированию.,"Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.","Составь тест-кейсы для функции:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Контекст: Это учебная задача по тестированию.

Составь тест-кейсы для функции:
def is_even(n):
 return n % 2 == 0

Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.

Ответ должен быть кратким.",yandexgpt-lite,latest,"1. Тест-кейс: `is_even(2)` — ожидаемый результат: `True`.
2. Тест-кейс: `is_even(3)` — ожидаемый результат: `False`.
3. Тест-кейс: `is_even(-4)` — ожидаемый результат: `True`.",2026-04-25T17:56:16,1.4231
429a9317-133c-46b5-85b7-154b95cc7c47,57337ea3-b811-43fb-8f07-03ba7e08ceaa,testing,Тестирование,short,test_cases,1,1,python_developer,Ты Python-разработчик.,Речь идёт о модуле на Python.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Раздели тесты на позитивные и негативные.","Составь тест-кейсы для функции:
{code}","{""code"": ""def normalize_name(name):\n    return name.strip().title()""}","Ты Python-разработчик.

Контекст: Речь идёт о модуле на Python.

Составь тест-кейсы для функции:
def normalize_name(name):
 return name.strip().title()

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Раздели тесты на позитивные и негативные.

Ответ должен быть кратким.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:
1. `normalize_name("" hello world "")` — ожидаемый результат: «Hello World».
2. `normalize_name(""john doe"")` — ожидаемый результат: «John Doe».
3. `normalize_name(""Alice"")` — ожидаемый результат: «Alice».

### Негативные тест-кейсы:
1. `normalize_name(None)` — ожидаемый результат: `ValueError` (проверка на None).
2. `normalize_name(""  "")` — ожидаемый результат: «» (проверка на пустую строку).
3. `normalize_name(""123abc"")` — ожидаемый результат: «123abc» (проверка на отсутствие заглавных букв).",2026-04-25T17:56:19,2.3701
be9d215b-64c6-4497-89cd-89d54f60b262,5d32777b-daeb-4b43-9b4d-ece863bf74aa,testing,Тестирование,short,tests,1,1,qa_engineer,Ты QA-инженер.,Речь идёт о модуле на Python.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Раздели тесты на позитивные и негативные.","Напиши тесты для следующего кода:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты QA-инженер.

Контекст: Речь идёт о модуле на Python.

Напиши тесты для следующего кода:
def divide(a, b):
 return a / b

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Раздели тесты на позитивные и негативные.

Ответ должен быть кратким.",yandexgpt-lite,latest,"### Позитивные тесты:

1. Проверить, что функция корректно делит два числа:
```python
assert divide(10, 2) == 5
```

2. Проверить, что функция корректно делит числа с плавающей точкой:
```python
assert divide(10.0, 2.0) == 5.0
```

### Негативные тесты:

1. Проверить, что функция корректно обрабатывает деление на ноль:
```python
assert divide(10, 0) == None  # или raise ZeroDivisionError
```

2. Проверить, что функция корректно обрабатывает передачу некорректных типов данных:
```python
assert divide('10', 2) == None
assert divide(10, '2') == None
```",2026-04-25T17:56:21,2.4461
5affc405-8069-412d-af1a-00b171b28bbe,9e1cb8d6-9fa6-4942-a9d4-67c9879d4ff8,testing,Тестирование,short,tests,1,1,computer_science_teacher,Ты преподаватель информатики.,Нужно подготовить проверку для небольшой функции.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Напиши тесты для следующего кода:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Ты преподаватель информатики.

Контекст: Нужно подготовить проверку для небольшой функции.

Напиши тесты для следующего кода:
def is_even(n):
 return n % 2 == 0

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть кратким.",yandexgpt-lite,latest,"```
# Тест для функции is_even

assert is_even(2) == True  # Проверка на чётное число
assert is_even(3) == False # Проверка на нечётное число
assert is_even(0) == True  # Граничный случай: ноль считается чётным числом
```",2026-04-25T17:56:24,2.4429
40c46179-40c6-4c3e-90f2-505c97f6f8c2,ace3d8d8-461e-4355-ab23-ddf8ec619f96,testing,Тестирование,medium,test_cases,0,0,none,,,,"Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Составь позитивные и негативные тест-кейсы для функции:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. **Цель:** проверить объединение двух словарей с разными ключами.
   - **Данные:** `a = {'a': 1, 'b': 2}`, `b = {'c': 3, 'd': 4}`.
   - **Ожидаемый результат:** `{'a': 1, 'b': 2, 'c': 3, 'd': 4}`.

2. **Цель:** проверить объединение словаря с пустым словарём.
   - **Данные:** `a = {'x': 10}`, `b = {}`.
   - **Ожидаемый результат:** `{'x': 10}`.

3. **Цель:** проверить объединение словарей с одинаковыми ключами.
   - **Данные:** `a = {'a': 1, 'b': 2}`, `b = {'a': 10, 'b': 20}`.
   - **Ожидаемый результат:** `{'a': 10, 'b': 20}`.

### Негативные тест-кейсы:

1. **Цель:** проверить работу функции с некорректным вводом (словарь `a` — пустой).
   - **Данные:** `a = {}, b = {'c': 3, 'd': 4}`.
   - **Ожидаемый результат:** `{'c': 3, 'd': 4}`.

2. **Цель:** проверить работу функции с некорректным вводом (оба словаря пустые).
   - **Данные:** `a = {}, b = {}`.
   - **Ожидаемый результат:** `{}`.

3. **Цель:** проверить работу функции с некорректным вводом (словарь `b` — пустой).
   - **Данные:** `a = {'a': 1, 'b': 2}, b = {}`.
   - **Ожидаемый результат:** `{'a': 1, 'b': 2}`.",2026-04-25T17:56:29,5.0459
21aef3fc-e414-41eb-b250-bc9d87502c2a,049b4532-a452-4ca3-a5f2-8f41c09be3fc,testing,Тестирование,medium,test_cases,0,0,python_developer,Ты Python-разработчик.,,,"Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Ты Python-разработчик.

Составь позитивные и негативные тест-кейсы для функции:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. **Тест с пустым списком**:
    ```python
    items = []
    assert get_first_item(items) is None
    ```

2. **Тест со списком из одного элемента**:
    ```python
    items = [10]
    assert get_first_item(items) == 10
    ```

3. **Тест со списком из нескольких элементов**:
    ```python
    items = [1, 2, 3, 4, 5]
    assert get_first_item(items) == 1
    ```

### Негативные тест-кейсы:

1. **Тест с некорректным типом данных**:
    ```python
    items = ""string""
    assert get_first_item(items) is None
    ```

2. **Тест с None в качестве входного параметра**:
    ```python
    items = None
    assert get_first_item(items) is None
    ```

3. **Тест с пустым словарём**:
    ```python
    items = {}
    assert get_first_item(items) is None
    ```",2026-04-25T17:56:32,3.4555
72b4c8a6-bf7b-4b1f-a8b4-0d157e38b481,50cd4022-247a-40d9-bb53-d434a59ce321,testing,Тестирование,medium,tests,0,0,qa_engineer,Ты QA-инженер.,,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты QA-инженер.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def divide(a, b):
 return a / b

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
import unittest

def divide(a, b):
    return a / b

class TestDivision(unittest.TestCase):

    def test_divide_positive_numbers(self):
        """"""Проверяет корректность деления двух положительных чисел.""""""
        self.assertEqual(divide(10, 2), 5)

    def test_divide_zero_and_positive_number(self):
        """"""Проверяет корректность деления положительного числа на ноль.""""""
        with self.assertRaises(ZeroDivisionError):
            divide(10, 0)

    def test_divide_negative_numbers(self):
        """"""Проверяет корректность деления двух отрицательных чисел.""""""
        self.assertEqual(divide(-10, -2), 5)

    def test_divide_zero_and_negative_number(self):
        """"""Проверяет корректность деления отрицательного числа на ноль.""""""
        with self.assertRaises(ZeroDivisionError):
            divide(-10, 0)

    def test_divide_mixed_signs(self):
        """"""Проверяет корректность деления чисел с разными знаками.""""""
        self.assertEqual(divide(10, -2), -5)

if __name__ == '__main__':
    unittest.main()
```",2026-04-25T17:56:36,4.0481
ce8d500c-4201-48a6-b82d-874a1684dfc3,9c813233-ebe5-4f24-a347-622dcff521f6,testing,Тестирование,medium,test_cases,0,0,computer_science_teacher,Ты преподаватель информатики.,,,"Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Ты преподаватель информатики.

Составь позитивные и негативные тест-кейсы для функции:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"**Позитивные тест-кейсы:**

1. Передаём в функцию список из одного элемента: `[""a""]`. Ожидается, что функция вернёт `""a""`.
2. Передаём в функцию список из нескольких элементов: `[1, 2, 3]`. Ожидается, что функция вернёт `1`.
3. Передаём в функцию пустой список `[]`. Ожидается, что функция вернёт `None`.

**Негативные тест-кейсы:**

1. Передаём в функцию строку `""string""`. Ожидается, что возникнет ошибка `TypeError`, так как функция ожидает список.
2. Передаём в функцию словарь `{""key"": ""value""}`. Ожидается, что возникнет ошибка `TypeError`, так как функция ожидает список.
3. Передаём в функцию кортеж `(1, 2, 3)`. Ожидается, что возникнет ошибка `TypeError`, так как функция ожидает список.",2026-04-25T17:56:39,2.9569
33da3663-e5a0-4e5a-8afb-8ec94358f755,1e0a520b-36a1-4247-813c-ed3759ab8376,testing,Тестирование,medium,tests,0,1,none,,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def merge_dicts(a, b):
    result = a.copy()
    result.update(b)
    return result

# Тест 1: проверка слияния двух обычных словарей
def test_merge_dicts_basic():
    a = {'a': 1, 'b': 2}
    b = {'b': 3, 'c': 4}
    expected = {'a': 1, 'b': 3, 'c': 4}
    assert merge_dicts(a, b) == expected

# Тест 2: проверка работы функции при наличии одинаковых ключей в обоих словарях
def test_merge_dicts_overlapping_keys():
    a = {'a': 1, 'b': 2}
    b = {'b': 3, 'c': 4}
    expected = {'a': 1, 'b': 3, 'c': 4}
    assert merge_dicts(a, b) == expected

# Тест 3: проверка работы функции при передаче пустого словаря
def test_merge_dicts_empty_dict():
    a = {'a': 1, 'b': 2}
    b = {}
    expected = {'a': 1, 'b': 2}
    assert merge_dicts(a, b) == expected
```",2026-04-25T17:56:43,4.037
192e7a5e-b3c7-448c-8d58-481d0cde8104,71ecd573-2bb2-404b-b9bc-99e09c56dba1,testing,Тестирование,medium,tests,0,1,python_developer,Ты Python-разработчик.,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def normalize_name(name):\n    return name.strip().title()""}","Ты Python-разработчик.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def normalize_name(name):
 return name.strip().title()

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def normalize_name(name):
    return name.strip().title()

import unittest

class TestNameNormalization(unittest.TestCase):

    def test_strip_and_title(self):
        """"""
        Проверяет, что функция корректно удаляет начальные и конечные пробелы и приводит строку к заглавному регистру.
        """"""
        self.assertEqual(normalize_name(""  john  ""), ""John"")

    def test_empty_string(self):
        """"""
        Проверяет, что функция корректно обрабатывает пустую строку.
        """"""
        self.assertEqual(normalize_name(""""), """")

    def test_single_character(self):
        """"""
        Проверяет, что функция корректно обрабатывает строку из одного символа.
        """"""
        self.assertEqual(normalize_name(""a""), ""A"")

if __name__ == '__main__':
    unittest.main()
```",2026-04-25T17:56:46,2.8742
69ef3dfa-34ec-4648-aea2-81f44b80e623,4c6e2076-6a5b-419d-989c-ed97bd558070,testing,Тестирование,medium,test_cases,0,1,qa_engineer,Ты QA-инженер.,,"Ограничения:
- Не используй внешние зависимости.
- Раздели тесты на позитивные и негативные.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Ты QA-инженер.

Составь позитивные и негативные тест-кейсы для функции:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ограничения:
- Не используй внешние зависимости.
- Раздели тесты на позитивные и негативные.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы

1. **Тест на корректное объединение двух словарей.**
    - **Входные данные:** `a = {'key1': 'value1', 'key2': 'value2'}`, `b = {'key2': 'new_value2', 'key3': 'value3'}`.
    - **Ожидаемый результат:** `{'key1': 'value1', 'key2': 'new_value2', 'key3': 'value3'}`.

2. **Тест на объединение словарей с одинаковыми ключами.**
    - **Входные данные:** `a = {'key1': 'value1', 'key2': 'value2'}`, `b = {'key2': 'new_value2', 'key3': 'value3'}`.
    - **Ожидаемый результат:** `{'key1': 'value1', 'key2': 'new_value2', 'key3': 'value3'}`.

### Негативные тест-кейсы

1. **Тест на передачу в функцию некорректного типа данных для `a`.**
    - **Входные данные:** `a = 123`, `b = {'key1': 'value1'}`.
    - **Ожидаемый результат:** ошибка типа данных при выполнении `a.copy()`.

2. **Тест на передачу в функцию некорректного типа данных для `b`.**
    - **Входные данные:** `a = {'key1': 'value1'}`, `b = 123`.
    - **Ожидаемый результат:** ошибка типа данных при выполнении `b.copy()`.

3. **Тест на передачу в функцию пустого словаря `a`.**
    - **Входные данные:** `a = {}`, `b = {'key1': 'value1'}`.
    - **Ожидаемый результат:** `{'key1': 'value1'}`.

4. **Тест на передачу в функцию пустого словаря `b`.**
    - **Входные данные:** `a = {'key1': 'value1'}`, `b = {}`.
    - **Ожидаемый результат:** `{'key1': 'value1'}`.",2026-04-25T17:56:52,5.8187
abe1d1df-1239-4e60-a286-9c28102952ed,e07eafc2-1283-46f8-85d7-0e1ef95170ea,testing,Тестирование,medium,test_cases,0,1,computer_science_teacher,Ты преподаватель информатики.,,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты преподаватель информатики.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:
1. Деление двух положительных чисел: `divide(10, 2)`.
2. Деление положительного числа на отрицательное: `divide(10, -2)`.
3. Деление числа на само себя: `divide(5, 5)`.

### Негативные тест-кейсы:
1. Деление на ноль: `divide(10, 0)`.
2. Передача в функцию нечисловых значений: `divide(""a"", 2)`.
3. Граничный случай: `divide(0, 1)`.",2026-04-25T17:56:54,2.0722
882a54c4-1af0-4b31-aee9-afc469d764f1,d4712265-a0f2-4fa0-b7b8-2402064f6391,testing,Тестирование,medium,tests,1,0,none,,Это учебная задача по тестированию.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Контекст: Это учебная задача по тестированию.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```
import unittest

def get_first_item(items):
    return items[0]

class TestGetFirstItem(unittest.TestCase):

    def test_single_item_list(self):
        """"""
        Проверяет, что функция возвращает первый элемент списка, состоящего из одного элемента.
        """"""
        items = [1]
        self.assertEqual(get_first_item(items), 1)

    def test_empty_list(self):
        """"""
        Проверяет, что функция возвращает ошибку при попытке получить первый элемент из пустого списка.
        """"""
        items = []
        with self.assertRaises(IndexError):
            get_first_item(items)

    def test_multiple_items_list(self):
        """"""
        Проверяет, что функция возвращает первый элемент списка, состоящего из нескольких элементов.
        """"""
        items = [1, 2, 3, 4]
        self.assertEqual(get_first_item(items), 1)
```",2026-04-25T17:56:57,3.1167
7b017ccd-f168-4db6-b731-6ec1657955da,a43a6de7-6f4a-42f2-8754-367bac9fb8ce,testing,Тестирование,medium,test_cases,1,0,python_developer,Ты Python-разработчик.,Это учебная задача по тестированию.,,"Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты Python-разработчик.

Контекст: Это учебная задача по тестированию.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Деление двух положительных чисел:
   ```python
   assert divide(10, 2) == 5
   ```

2. Деление положительного числа на ноль (должно вызвать исключение):
   ```python
   try:
       assert divide(10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

3. Деление положительного числа на 1:
   ```python
   assert divide(10, 1) == 10
   ```

4. Деление двух отрицательных чисел:
   ```python
   assert divide(-10, -2) == 5
   ```

### Негативные тест-кейсы:

1. Деление положительного числа на ноль (должно вызвать исключение):
   ```python
   try:
       assert divide(10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

2. Деление на ноль с отрицательными числами (должно вызвать исключение):
   ```python
   try:
       assert divide(-10, 0) == 0
   except ZeroDivisionError:
       pass
   ```

3. Передача нечисловых значений (должно вызвать исключение):
   ```python
   try:
       assert divide('a', 2) == 0
   except TypeError:
       pass
   ```

4. Передача списка вместо числа (должно вызвать исключение):
   ```python
   try:
       assert divide([1, 2], 2) == 0
   except TypeError:
       pass
   ```",2026-04-25T17:57:02,4.5244
1fc1f039-e5bb-42ad-a839-6d8540e380ac,7c900618-2353-42b2-9372-04c9478ffd31,testing,Тестирование,medium,tests,1,0,qa_engineer,Ты QA-инженер.,Это учебная задача по тестированию.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def merge_dicts(a, b):\n    result = a.copy()\n    result.update(b)\n    return result""}","Ты QA-инженер.

Контекст: Это учебная задача по тестированию.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def merge_dicts(a, b):
 result = a.copy()
 result.update(b)
 return result

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def test_merge_dicts_basic():
    a = {'key1': 'value1', 'key2': 'value2'}
    b = {'key3': 'value3', 'key4': 'value4'}
    expected = {'key1': 'value1', 'key2': 'value2', 'key3': 'value3', 'key4': 'value4'}
    assert merge_dicts(a, b) == expected
    # Проверка базового слияния двух словарей

def test_merge_dicts_empty_dict():
    a = {}
    b = {'key1': 'value1'}
    expected = {'key1': 'value1'}
    assert merge_dicts(a, b) == expected
    # Проверка слияния с пустым словарем

def test_merge_dicts_overwrite():
    a = {'key1': 'value1', 'key2': 'value2'}
    b = {'key1': 'new_value1', 'key3': 'value3'}
    expected = {'key1': 'new_value1', 'key2': 'value2', 'key3': 'value3'}
    assert merge_dicts(a, b) == expected
    # Проверка перезаписи значений при конфликте ключей
```",2026-04-25T17:57:06,4.0852
7ebaf586-ea01-4312-ae94-bc3bc9422d62,d873f369-92ab-443c-86a4-862564ae663a,testing,Тестирование,medium,tests,1,0,computer_science_teacher,Ты преподаватель информатики.,Нужно подготовить проверку для небольшой функции.,,"Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def get_first_item(items):\n    return items[0]""}","Ты преподаватель информатики.

Контекст: Нужно подготовить проверку для небольшой функции.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def get_first_item(items):
 return items[0]

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```python
def test_get_first_item_with_list():
    """"""
    Проверяет работу функции get_first_item с обычным списком.
    """"""
    result = get_first_item([1, 2, 3, 4, 5])
    assert result == 1, ""Ожидается, что функция вернёт первый элемент списка.""

def test_get_first_item_with_empty_list():
    """"""
    Проверяет работу функции get_first_item с пустым списком.
    """"""
    result = get_first_item([])
    assert result is None, ""Ожидается, что функция вернёт None для пустого списка.""

def test_get_first_item_with_single_item_list():
    """"""
    Проверяет работу функции get_first_item со списком, содержащим один элемент.
    """"""
    result = get_first_item(['single'])
    assert result == 'single', ""Ожидается, что функция вернёт единственный элемент списка.""
```",2026-04-25T17:57:09,2.9817
991564eb-a495-490e-9e71-82c4d1e1a9da,a606427e-16f9-48a6-b7a7-c8a65919ce13,testing,Тестирование,medium,tests,1,1,none,,Нужно подготовить проверку для небольшой функции.,"Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.","Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
{code}","{""code"": ""def is_even(n):\n    return n % 2 == 0""}","Контекст: Нужно подготовить проверку для небольшой функции.

Напиши unit-тесты для следующего кода и кратко поясни, что проверяет каждый тест:
def is_even(n):
 return n % 2 == 0

Ограничения:
- Не используй внешние зависимости.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"```
def test_is_even():
    # Проверка чётного числа
    assert is_even(2) == True, ""Число 2 должно быть чётным""

    # Проверка нечётного числа
    assert is_even(3) == False, ""Число 3 должно быть нечётным""

    # Граничный случай: проверка нуля
    assert is_even(0) == True, ""Число 0 должно быть чётным""

```",2026-04-25T17:57:10,1.7297
2a9ee9f0-92b3-49bd-a1f8-bba25eb0fdef,2d102145-9700-4a91-9707-14d888768099,testing,Тестирование,medium,test_cases,1,1,python_developer,Ты Python-разработчик.,Речь идёт о модуле на Python.,"Ограничения:
- Используй только стандартную библиотеку Python.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты Python-разработчик.

Контекст: Речь идёт о модуле на Python.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Используй только стандартную библиотеку Python.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Деление двух положительных чисел:
```python
assert divide(10, 2) == 5
```

2. Деление положительного числа на ноль (должно вызвать исключение):
```python
try:
    assert divide(10, 0) == 0
except ZeroDivisionError:
    print(""ZeroDivisionError expected"")
```

3. Деление положительного числа на 1:
```python
assert divide(10, 1) == 10
```

4. Деление числа на само себя:
```python
assert divide(5, 5) == 1
```

### Негативные тест-кейсы:

1. Деление отрицательного числа на положительное:
```python
assert divide(-10, 2) == -5
```

2. Деление положительного числа на отрицательное:
```python
assert divide(10, -2) == -5
```

3. Деление нуля на положительное число:
```python
assert divide(0, 2) == 0
```

4. Проверка на деление на ноль:
```python
try:
    assert divide(10, 0) == 0
except ZeroDivisionError:
    print(""ZeroDivisionError expected"")
```",2026-04-25T17:57:14,3.7141
871d49bc-345f-48ad-9dcd-48bbe4d1e3f7,dcfa72a0-1bc1-4a96-b080-6c4c0a236971,testing,Тестирование,medium,test_cases,1,1,qa_engineer,Ты QA-инженер.,Это учебная задача по тестированию.,"Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.","Составь позитивные и негативные тест-кейсы для функции:
{code}","{""code"": ""def divide(a, b):\n    return a / b""}","Ты QA-инженер.

Контекст: Это учебная задача по тестированию.

Составь позитивные и негативные тест-кейсы для функции:
def divide(a, b):
 return a / b

Ограничения:
- Ответ должен быть понятен начинающему специалисту.
- Добавь хотя бы один граничный случай.

Ответ должен быть средней подробности.",yandexgpt-lite,latest,"### Позитивные тест-кейсы:

1. Проверить деление двух положительных чисел: `divide(10, 2)`.
2. Проверить деление положительного числа на ноль с ожиданием возникновения ошибки: `divide(10, 0)`.
3. Проверить деление положительного числа на единицу: `divide(10, 1)`.
4. Проверить деление дробных положительных чисел: `divide(5.0, 2.5)`.

### Негативные тест-кейсы:

1. Проверить деление нуля на положительное число: `divide(0, 5)`.
2. Проверить деление отрицательного числа на положительное: `divide(-10, 2)`.
3. Проверить деление положительного числа на отрицательное: `divide(10, -2)`.
4. Проверить деление дробного положительного числа на целое: `divide(5.0, 2)`.
5. Проверить деление, когда делимое меньше делителя: `divide(1, 10)`.",2026-04-25T17:57:17,3.0209
